_id,School_Id,Org_Name,Telephone,Fax,Email,Contact1_Name,URL,Add1_Line1,Add1_Suburb,Add1_City,Add2_Line1,Add2_Suburb,Add2_City,Add2_Postal_Code,Urban_Rural_Indicator,Org_Type,Definition,Authority,School_Donations,CoEd_Status,KMEPeakBody,Takiwā,Territorial_Authority,Regional_Council,Local_Office_Name,Education_Region,General_Electorate,Māori_Electorate,Statistical_Area_2_Code,Statistical_Area_2_Description,Ward,Col_Id,Col_Name,Latitude,Longitude,Enrolment_Scheme,EQi_Index,Roll_Date,Total,European,Māori,Pacific,Asian,MELAA,Other,International,Isolation_Index,Language_of_Instruction,BoardingFacilities,CohortEntry,Status,DateSchoolOpened
1605,3518,St Albans School,03-3559132,03-3560153,stalbans@stalbans.school.nz,Andrea Harnett,http://www.stalbans.school.nz,17 Sheppard Place ,St Albans,Christchurch,17 Sheppard Place,Saint Albans,Christchurch,8014,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,323800,St Albans North,Innes Ward,"","",-43.508774,172.634388,Yes,413,2025-04-01T00:00:00,539,372,81,23,142,21,3,0,0.09,Some students taught in te reo Māori,No,Yes,Open,1873-02-02T00:00:00
1606,353,Mackenzie College,03-6858603,03-6858296,office@mackcollege.school.nz,Sam Nelson,http://www.mackcollege.school.nz,Kirke Street ,"",Fairlie,47 Kirke Street,"",Fairlie,7925,Rural settlement,Secondary (Year 7-15),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Mackenzie District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342000,Fairlie,Opuha Ward,99143,Te Kāhui Ako ō Te Manahuna,-44.101614,170.825165,No,452,2025-04-01T00:00:00,198,170,17,6,14,0,1,0,1.68,All students taught in English,No,No,Open,1971-02-01T00:00:00
1607,3532,St Joseph's School (Temuka),03-6158206,03-6158204,office@stjotemu.school.nz,Brenna Sugrue,https://www.stjotemu.school.nz/,Wilkin Street ,"",Temuka,31 Wilkin Street,"",Temuka,7920,Small urban area,Full Primary,"",State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Timaru District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,339300,Temuka West,Pleasant Point-Temuka Ward,99112,South Canterbury Catholic Community of Learning,-44.244131,171.284601,Yes,446,2025-04-01T00:00:00,118,107,29,9,9,3,0,0,0.91,All students taught in English,No,No,Open,1883-11-01T00:00:00
1608,3549,Tai Tapu School,03-3296796,03-3296193,accounts@taitapu.school.nz,Amanda Clarkson,http://www.taitapu.school.nz,1 School Road ,"",Tai Tapu,Counter Delivery,Tai Tapu Postcentre,Tai Tapu,7645,Rural settlement,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,336301,Tai Tapu,Springs Ward,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.663629,172.550066,Yes,397,2025-04-01T00:00:00,253,237,28,3,9,8,0,0,0.34,All students taught in English,No,No,Open,1867-01-26T00:00:00
1609,3567,Waihao Downs School,03-6892734,03-689 2736,office@waihaodowns.school.nz,Fiona Shaw,http://www.waihaodowns.school.nz,1139 Hakataramea Highway ,Waihao Downs,Waimate,1139 Hakataramea Highway RD 7,"",Waimate,7977,Rural other,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342600,Morven-Glenavy-Ikawai,Hakataramea-Waihaorunga Ward,99040,Waimate Community of Learning,-44.790963,170.927483,Yes,448,2025-04-01T00:00:00,70,62,6,0,7,0,1,0,1.50,All students taught in English,No,No,Open,1904-01-26T00:00:00
1610,357,Craighead Diocesan School,03-6886074,03-6842250,admin@craighead.school.nz,Lara Hearn-Rollo,http://www.craighead.school.nz,1 Wrights Avenue ,West End,Timaru,1 Wrights Avenue,Highfield,Timaru,7910,Medium urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,Girls School,"",Te Tai Runga,Timaru District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,340400,Highfield North,Timaru Ward,99174,North Timaru Community of Learning,-44.388302,171.225493,Yes,406,2025-04-01T00:00:00,416,386,32,4,36,5,0,11,0.69,All students taught in English,Yes,No,Open,1911-05-01T00:00:00
1611,3574,Waimate Main School,03-6898887,03-6898767,office@waimatemain.school.nz,Anna Nicolson,http://www.waimatemain.school.nz,25 John Street ,"",Waimate,25 John Street,"",Waimate,7924,Small urban area,Contributing,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342800,Waimate East,Waimate Ward,99040,Waimate Community of Learning,-44.736306,171.046665,No,483,2025-04-01T00:00:00,88,62,16,3,15,1,0,0,1.38,All students taught in English,No,No,Open,1867-02-05T00:00:00
1612,3576,Waipara School,03-3146814,03-3146815,office@waipara.school.nz,Anne Batt (Acting),http://www.waipara.school.nz,2 Loffhagen Drive ,"",Waipara,PO Box 11,"",Waipara,7447,Rural settlement,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,312700,Omihi,East Ward,99066,Tipu Maia Community of Learning,-43.053621,172.762053,No,471,2025-04-01T00:00:00,36,28,7,0,1,0,2,0,1.10,All students taught in English,No,No,Open,1917-02-01T00:00:00
1613,3577,Wairakei School (Christchurch),03-3518033,"",office@wairakeichch.school.nz,Catherine Parkes,http://www.wairakeichch.school.nz,250 Wairakei Road ,Bryndwr,Christchurch,250 Wairakei Road,Bryndwr,Christchurch,8053,Major urban area,Contributing,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,319900,Bryndwr North,Papanui Ward,99027,Waimairi-iri Kāhui Ako,-43.500167,172.588282,Yes,480,2025-04-01T00:00:00,195,97,65,10,44,10,1,0,0.19,All students taught in English,No,No,Open,1950-02-01T00:00:00
1614,3599,Woodbury School,03-6922817,03-6922818,office@woodbury.school.nz,Mike de Joux,http://www.woodbury.school.nz,559 Woodbury Road ,"",Geraldine,559 Woodbury Road RD 21,"",Geraldine,7991,Rural other,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Timaru District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,338700,Arundel,Geraldine Ward,99053,Ka Awa Whiria,-44.034925,171.206998,Yes,412,2025-04-01T00:00:00,104,100,7,1,1,4,0,0,1.32,All students taught in English,No,No,Open,1881-01-26T00:00:00
1615,3622,(Proposed) - Māngere Central Primary 2,"","","","","","","","","","","","","",Contributing,"",State,Donations may be requested,"","",Te Tai Raro,"","",Auckland Office,Tāmaki Herenga Waka,"","","","","","","",,,No,not calculated,,,,,,,,,,not calculated,All students taught in English,No,No,Proposed,
1616,3623,(Proposed) - Māngere East Primary 2,"","","","","","","","","","","","","",Full Primary,"",State,Donations may be requested,"","",Te Tai Raro,"","",Auckland Office,Tāmaki Herenga Waka,"","","","","","","",,,No,not calculated,,,,,,,,,,not calculated,All students taught in English,No,No,Proposed,
1617,3645,Te Kākā Kura o Ngāti Toa Rangatira (Proposed opening date: 2027-01-01),"","","","","","","","","","","","","",Composite,"",State,Donations may be requested,"","",Te Tai Runga,"","",Lower Hutt Office,Wellington,"","","","","","","",,,No,not calculated,,,,,,,,,,not calculated,All students taught in English,No,No,Proposed,
1618,3659,Te Kura ā Iwi o Te Waimate (Proposed opening date: 2026-01-01),"","","","","",421 Te Ahu Ahu Road ,"",Waimate,421 Te Ahu Ahu Road,"",Waimate,"",Rural other,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,103200,Ōhaeawai-Waimate North,Kaikohe-Hokianga General Ward,"","",-35.312953,173.884515,No,not calculated,,,,,,,,,,not calculated,All students taught in English,No,No,Proposed,
1619,366,Waitaki Girls' High School,03-4348429,03-4346783,office@waitakigirlshigh.school.nz,Sarah Hay,http://www.waitakigirlshigh.school.nz,Trent Street ,"",Oamaru,PO Box 42,"",Oamaru,9444,Medium urban area,Secondary (Year 9-15),"",State,"Donations should not be requested, unless for a school camp",Girls School,"",Te Tai Runga,Waitaki District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,344200,Glen Warren,Oamaru Ward,99209,Waitaki Ara Kāhui Ako,-45.088979,170.974331,No,479,2025-04-01T00:00:00,418,339,55,55,34,5,2,3,1.21,All students taught in English,Yes,No,Open,1887-10-17T00:00:00
1620,3684,Christchurch North College,03-2440252,"","",Justin Fields,https://www.cnc.school.nz,19 Sheffield Crescent ,Burnside,Christchurch,19 Sheffield Crescent,Burnside,Christchurch,8053,Major urban area,Secondary (Year 7-15),"",Charter School,"",Co-Educational,"",Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,317501,Burnside West,Waimairi Ward,"","",-43.491404,172.560742,No,412,2025-04-01T00:00:00,,,,,,,,,0.26,All students taught in English,No,No,Open,2025-01-01T00:00:00
1621,451,Hamilton Christian School,07-8540010,07-8540072,admin@hamiltonchristian.school.nz,Shaun Brooker,http://www.hcswaikato.school.nz,4 North City Road ,Rototuna North,Hamilton,4 North City Road RD 1,"",Hamilton,3281,Major urban area,Composite,"",State : Integrated,Donations may be requested,Co-Educational,"",Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,175601,Rototuna North,East General Ward,99157,Ngā Whānau O Karaiti Kāhui Ako,-37.721434,175.260860,No,412,2025-04-01T00:00:00,949,611,44,33,235,93,25,22,0.28,All students taught in English,No,No,Open,1998-03-04T00:00:00
1622,553,Mission Heights Junior College,09-2777881,09-2777883,admin@mhjc.school.nz,Ian Morrison,http://www.mhjc.school.nz,Jeffs Road ,Flat Bush,Auckland,PO Box 64448,Botany,Manukau,2163,Major urban area,Secondary (Year 7-10),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158200,Mission Heights South,Howick Ward,"","",-36.963908,174.931233,Yes,408,2025-04-01T00:00:00,926,105,59,133,706,41,37,5,0.23,All students taught in English,No,No,Open,2008-12-30T00:00:00
1623,3016,St Patrick's School (Masterton),06-3775043,06-3770371,office@stpatsmstn.school.nz,Stephen Wheeler,http://www.stpatsmstn.school.nz,132 Chapel Street ,"",Masterton,PO Box 2021,Kuripuni,Masterton,5842,Medium urban area,Contributing,"",State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Masterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,256000,Kuripuni,Masterton/Whakaoriori General Ward,99204,Whakaoriori Kāhui Ako,-40.952650,175.653523,No,440,2025-04-01T00:00:00,232,116,43,24,83,7,0,0,0.93,All students taught in English,No,Yes,Open,1887-01-26T00:00:00
1624,3025,St Theresa's School (Plimmerton),04-2338093,04-2331075,office@stp.school.nz,Donna McDonald,http://www.st-theresas.school.nz,James Street ,Plimmerton,Porirua,James Street,Plimmerton,Porirua,5026,Large urban area,Contributing,"",State : Integrated,Donations may be requested,Co-Educational,"",Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239000,Plimmerton,Pāuatahanui General Ward,99068,North Porirua Community of Learning,-41.084429,174.869303,No,367,2025-04-01T00:00:00,190,148,18,16,37,8,3,0,0.20,All students taught in English,No,No,Open,1949-01-30T00:00:00
1625,3043,Titahi Bay Intermediate,04-2368588,04-2368582,office@bayintermediate.school.nz,Dairne Kaimoana,http://www.bayintermediate.school.nz,Kahutea Terrace ,Titahi Bay,Porirua,Kahutea Terrace,Titahi Bay,Porirua,5022,Large urban area,Intermediate,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239200,Titahi Bay South,Onepoto General Ward,99094,Te Puna Matauranga Kāhui Ako,-41.114252,174.842312,No,506,2025-04-01T00:00:00,189,77,104,45,10,6,1,0,0.08,All students taught in English,No,No,Open,1970-02-03T00:00:00
1626,3045,Titahi Bay School,04-2368399,04-2368302,office@titahibay.school.nz,Matt Tilley,http://www.titahibay.school.nz/,Kura Street ,Titahi Bay,Porirua,PO Box 50441,"",Porirua,5240,Large urban area,Contributing,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,239200,Titahi Bay South,Onepoto General Ward,99094,Te Puna Matauranga Kāhui Ako,-41.111639,174.840144,Yes,459,2025-04-01T00:00:00,323,187,143,61,18,12,3,0,0.09,All students taught in English,No,Yes,Open,1858-11-17T00:00:00
1627,3050,Tua Marina School,03-5705621,03-5705621,office@tuamarina.school.nz,Nic Walker,http://www.tuamarina.school.nz,Campbells Road ,"",Blenheim,PO Box 36,Tuamarina,Blenheim,7246,Rural settlement,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,306900,Tuamarina,Wairau-Awatere General Ward,99006,Piritahi Kāhui Ako,-41.429440,173.962221,Yes,426,2025-04-01T00:00:00,96,81,26,2,4,2,3,0,0.59,All students taught in English,No,No,Open,1871-02-01T00:00:00
1628,308,Amuri Area School,03-3158233,03-3158476,office@amuri.school.nz,Matt Barlow,http://www.amuri.school.nz,School Road ,"",Culverden,PO Box 62,"",Culverden,7345,Rural settlement,Composite,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,312200,Amuri,West Ward,99066,Tipu Maia Community of Learning,-42.771117,172.848257,Yes,443,2025-04-01T00:00:00,356,211,51,13,96,7,0,0,1.88,All students taught in English,No,Yes,Open,1896-08-24T00:00:00
1629,3104,TKKM o Te Kotuku,09-8322911,09-8322912,tari@tekotuku.school.nz,Marama Turei (Acting),"",92 Simpson Road ,Ranui,Auckland,PO Box 21621,Henderson,Waitakere,0650,Major urban area,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125000,Rānui South East,Waitākere Ward,"","",-36.875379,174.597570,No,506,2025-04-01T00:00:00,131,7,131,28,6,0,2,0,0.28,All students taught in te reo Māori,No,No,Open,1999-11-11T00:00:00
1630,318,St Andrew's College (Christchurch),03-9402000,03-9402060,reception@stac.school.nz,Mark Wilson,http://www.stac.school.nz,347 Papanui Road ,Bryndwr,Christchurch,347 Papanui Road,Strowan,Christchurch,8052,Major urban area,Composite,"",Private : Fully Registered,Not applicable,Co-Educational,"",Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,321400,Strowan,Fendalton Ward,99027,Waimairi-iri Kāhui Ako,-43.506368,172.615873,No,not applicable,2025-04-01T00:00:00,1604,1354,118,33,232,13,15,21,not applicable,All students taught in English,Yes,No,Open,1917-02-01T00:00:00
1631,3407,Lauriston School,03-3024799,03-3024011,admin@lauriston.school.nz,Colin Brodie,http://www.lauriston.school.nz/,Church Street ,Lauriston,Ashburton,Church Street RD 2,"",Ashburton,7772,Rural other,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,336701,Cairnbrae,Western Ward,99009,Opuke Community of Learning,-43.730734,171.778572,Yes,402,2025-04-01T00:00:00,78,65,2,2,10,1,0,0,1.25,All students taught in English,No,No,Open,1883-01-01T00:00:00
1632,3018,St Claudine Thevenet School,04-9399189,04-9399195,office@stclaudine.school.nz,Suzanne Jury,http://www.stclaudine.school.nz,Rata Street ,Wainuiomata,Lower Hutt,Rata Street,Wainuiomata,Lower Hutt,5014,Major urban area,Full Primary,"",State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Ikaroa-Rāwhiti,247100,Wainuiomata Central,Wainuiomata Ward,99191,Te Kāhui Waiako,-41.257632,174.938944,No,451,2025-04-01T00:00:00,198,23,39,76,65,4,0,0,0.21,All students taught in English,No,No,Open,1967-02-01T00:00:00
1633,3029,Tairangi School,04-2359579,04-2359579,office@tairangi.school.nz,Jason Ataera,http://www.tairangi.school.nz,Omapere Street ,Waitangirua,Porirua,Omapere Street,Waitangirua,Porirua,5024,Large urban area,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240801,Waitangirua Tairangi,Onepoto General Ward,99074,Porirua East Community of Learning,-41.121953,174.881475,No,514,2025-04-01T00:00:00,146,33,49,95,19,3,0,0,0.14,All students taught in English,No,No,Open,1969-01-26T00:00:00
1634,51,St Paul's College (Ponsonby),09-3761287,09-3786713,stpauls@stpaulscollege.co.nz,Keith Simento,http://www.stpaulscollege.co.nz/,183 Richmond Road ,Ponsonby,Auckland,183 Richmond Road,Grey Lynn,Auckland,1021,Major urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,Boys School,"",Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,130400,Ponsonby West,Waitematā and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.854456,174.737790,No,482,2025-04-01T00:00:00,409,102,74,357,24,11,1,0,0.11,All students taught in English,No,No,Open,1955-01-01T00:00:00
1635,514,Kimi Ora School,04-5675834,"",admin@kimiora.school.nz,Shirley Jones,http://kimiora.school.nz/,100 Walters Street ,Naenae,Lower Hutt,PO Box 35017,Naenae,Lower Hutt,5041,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,245200,Avalon East,Central Ward,99065,Naenae Community of Learning ,-41.197646,174.942650,No,465,2025-04-01T00:00:00,128,80,43,14,24,8,1,0,0.11,All students taught in English,No,No,Open,1951-04-09T00:00:00
1636,37,Westlake Boys High School,09-4108667,09-4107717,office@westlake.school.nz,Paul Fordham,http://www.westlake.school.nz,Forrest Hill Road ,Takapuna,Auckland,30 Forrest Hill Road,Forrest Hill,North Shore City,0620,Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,Boys School,"",Te Tai Raro,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,123400,Forrest Hill West,North Shore Ward,99188,Pupuke (Westlake) Community of Learning,-36.777366,174.749491,Yes,398,2025-04-01T00:00:00,2783,1532,268,182,1145,121,74,154,0.03,All students taught in English,No,No,Open,1962-01-26T00:00:00
